Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HouseStyle,KitchenAbvGr,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,BasementFinishedPercent,BsmtCondNum,BsmtExposureNum,BsmtFinType1Num,BsmtFinType2Num,BsmtQualNum,BuildingAge,ExterCondNum,ExterQualNum,FenceNum,FireplaceQuNum,GarageAge,GarageCondNum,GarageFinishNum,GarageQualNum,HeatingQCNum,KitchenQualNum,OverallQualOverallCond,OverallQualTotalAreaSFMultiplied,PoolQCNum,QualSquared,RemodelledAge,RoomSize,SumAge,TotalAreaSF,BeforeCrisis,Floors,TotalAreaSFBinned,Year,NeighborhoodOverallQualMean,NeighborhoodTotalAreaSFMean
1334,765,600,0,No,3,TwnhsE,765.0,0.0,0.0,0.0,0.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Min1,440.0,2.0,Attchd,1970.0,1365,1,GasA,2Story,1,Lvl,Gtl,2368,Inside,24.0,Reg,0,160,RM,312.0,None,No,0,5,BrDale,36,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,765.0,AllPub,0,1970,1970,2009,1.0,3,0,2,1,3,39,3,3,0,0,39.0,3,1,3,3,3,11,10650.0,4,25,39,1372,78,2130.0,1.0,1.0,4.0,3.0,5.733333333333333,1678.6
1335,1334,0,0,No,2,1Fam,686.0,0.0,0.0,1.0,664.0,Y,Norm,Norm,SBrkr,0,Plywood,Plywood,1,CBlock,2,Typ,630.0,2.0,Attchd,1977.0,1334,0,GasA,1Story,1,Lvl,Gtl,9650,Inside,80.0,Reg,0,20,RL,360.0,BrkFace,No,0,4,NWAmes,16,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1350.0,AllPub,0,1977,1977,2009,0.5081481481481481,3,0,5,1,4,32,3,3,0,3,32.0,3,2,3,3,3,11,16104.0,4,36,32,1340,64,2684.0,1.0,0.0,6.0,3.0,6.343511450381679,2864.4045801526718
1336,1656,0,0,No,4,Duplex,0.0,0.0,0.0,0.0,1656.0,Y,Feedr,Norm,SBrkr,0,Plywood,Plywood,0,CBlock,2,Typ,506.0,2.0,Detchd,1973.0,1656,0,GasA,1Story,2,Lvl,Gtl,9246,Inside,87.0,IR1,0,90,RL,564.0,BrkFace,No,0,11,NWAmes,211,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1656.0,AllPub,0,1973,1973,2008,0.0,3,0,1,1,3,35,3,3,0,0,35.0,3,1,3,3,3,10,16560.0,4,25,35,1664,70,3312.0,1.0,1.0,7.0,2.0,6.343511450381679,2864.4045801526718
1337,693,0,0,Grvl,2,1Fam,0.0,0.0,0.0,0.0,693.0,N,Feedr,Norm,FuseA,0,Wd Sdng,Wd Sdng,0,CBlock,1,Typ,0.0,0.0,No,0.0,693,0,Grav,1Story,1,Bnk,Mod,4118,Corner,153.0,IR1,0,30,RM,0.0,None,No,0,3,OldTown,20,4,4,N,0,CompShg,Gable,Normal,WD,0,Pave,4,693.0,AllPub,0,1941,1950,2006,0.0,3,0,1,1,3,65,3,3,0,0,0.0,0,0,0,2,2,8,5544.0,4,16,56,697,121,1386.0,1.0,0.0,2.0,0.0,5.205020920502092,2229.648535564854
1338,920,941,0,No,3,1Fam,700.0,0.0,1.0,0.0,216.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,492.0,2.0,BuiltIn,2002.0,1861,1,GasA,2Story,1,Lvl,Gtl,13450,Corner,95.0,IR1,0,60,RL,0.0,None,No,0,6,CollgCr,91,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,916.0,AllPub,146,2002,2002,2006,0.7641921397379913,3,0,6,1,4,4,3,4,0,0,4.0,3,2,3,5,4,12,19439.0,4,49,4,1869,8,2777.0,1.0,1.0,6.0,0.0,6.677902621722846,2654.1685393258426
1339,864,0,0,No,3,1Fam,360.0,0.0,0.0,0.0,504.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,CBlock,1,Typ,288.0,1.0,Attchd,1972.0,864,0,GasA,1Story,1,Lvl,Gtl,9560,Corner,120.0,IR1,0,20,RL,0.0,None,No,0,6,CollgCr,0,7,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,864.0,AllPub,0,1972,1972,2006,0.4166666666666667,3,1,3,1,3,34,4,3,0,0,34.0,3,2,3,5,3,12,8640.0,4,25,34,869,68,1728.0,1.0,0.0,3.0,0.0,6.677902621722846,2654.1685393258426
1340,872,0,0,No,3,1Fam,0.0,0.0,0.0,0.0,858.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,CBlock,1,Typ,480.0,4.0,Detchd,1974.0,872,0,GasA,1Story,1,Lvl,Gtl,8294,Inside,70.0,Reg,0,20,RL,0.0,None,No,0,6,NAmes,0,5,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,858.0,AllPub,0,1971,1971,2007,0.0,3,0,1,1,3,36,3,3,2,0,33.0,3,1,3,3,3,9,6920.0,4,16,36,877,72,1730.0,1.0,0.0,3.0,1.0,5.334085778781039,2323.331828442438
1341,1114,0,0,No,3,1Fam,814.0,0.0,1.0,0.0,300.0,Y,RRAe,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,1,Typ,576.0,2.0,Detchd,2004.0,1114,0,GasA,1Story,1,Lvl,Gtl,13695,Inside,66.0,Reg,0,20,RL,0.0,None,No,0,7,SawyerW,78,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1114.0,AllPub,0,2003,2004,2008,0.7307001795332136,3,0,6,1,4,5,3,3,0,0,4.0,3,1,3,5,4,11,13368.0,4,36,4,1120,9,2228.0,1.0,0.0,4.0,2.0,6.336,2589.048
1342,1284,885,0,No,3,1Fam,0.0,0.0,0.0,0.0,1284.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,647.0,2.0,Attchd,2002.0,2169,1,GasA,2Story,1,Lvl,Gtl,9375,Inside,69.30579531442663,Reg,0,60,RL,149.0,BrkFace,No,0,8,CollgCr,87,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1284.0,AllPub,192,2002,2002,2007,0.0,3,0,1,1,4,5,3,4,0,4,5.0,3,2,3,5,4,13,27624.0,4,64,5,2176,10,3453.0,1.0,1.0,8.0,1.0,6.677902621722846,2654.1685393258426
1343,1172,741,0,No,3,1Fam,0.0,0.0,0.0,0.0,896.0,Y,Norm,Norm,SBrkr,0,BrkFace,Stone,1,BrkTil,1,Typ,342.0,2.0,Detchd,1929.0,1913,1,GasA,1.5Fin,1,Bnk,Gtl,7558,Inside,57.0,Reg,0,50,RL,0.0,None,No,0,3,Crawfor,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,896.0,AllPub,0,1928,1950,2009,0.0,3,0,1,1,3,81,3,3,0,3,80.0,2,1,2,4,3,12,16854.0,4,36,59,1922,140,2809.0,1.0,0.0,6.0,3.0,6.271844660194175,2759.9514563106795
1344,728,728,0,No,3,1Fam,0.0,0.0,0.0,0.0,728.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,440.0,2.0,Attchd,2006.0,1456,1,GasA,2Story,1,Lvl,Gtl,11103,Corner,85.0,IR1,0,60,RL,0.0,None,No,0,7,CollgCr,0,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,8,728.0,AllPub,0,2006,2006,2007,0.0,3,0,1,1,4,1,3,4,0,3,1.0,3,3,3,5,4,12,15288.0,4,49,1,1464,2,2184.0,1.0,1.0,4.0,1.0,6.677902621722846,2654.1685393258426
1345,960,0,0,No,2,1Fam,250.0,0.0,0.0,0.0,710.0,Y,Norm,Norm,FuseA,168,MetalSd,MetalSd,0,PConc,1,Typ,308.0,1.0,Detchd,1997.0,960,0,GasA,1Story,1,Lvl,Gtl,6000,Inside,50.0,Reg,0,30,RM,0.0,None,No,0,7,OldTown,0,4,4,Y,0,CompShg,Hip,Normal,WD,0,Pave,5,960.0,AllPub,0,1920,1950,2007,0.2604166666666667,3,0,5,1,3,87,3,3,0,0,10.0,3,1,3,4,2,8,7680.0,4,16,57,965,144,1920.0,1.0,0.0,4.0,1.0,5.205020920502092,2229.648535564854
1346,2156,0,290,No,3,1Fam,297.0,68.0,0.0,0.0,1203.0,Y,PosN,Norm,SBrkr,0,BrkFace,HdBoard,1,CBlock,2,Typ,508.0,2.0,Attchd,1968.0,2156,0,GasA,1Story,1,Lvl,Gtl,20781,CulDSac,69.30579531442663,IR2,0,20,RL,0.0,None,No,0,6,NWAmes,80,7,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,1568.0,AllPub,0,1968,2003,2006,0.23278061224489796,3,0,4,3,3,38,3,3,0,4,38.0,3,2,4,3,3,14,26068.0,4,49,3,2165,41,3724.0,1.0,0.0,8.0,0.0,6.343511450381679,2864.4045801526718
1347,1776,0,0,No,3,1Fam,80.0,0.0,1.0,0.0,1652.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,712.0,3.0,Attchd,2006.0,1776,0,GasA,1Story,1,HLS,Gtl,15306,Corner,93.0,IR1,0,20,RL,100.0,Stone,No,0,5,Timber,0,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,7,1732.0,AllPub,0,2006,2007,2007,0.046189376443418015,3,3,6,1,5,1,3,4,0,4,1.0,3,3,3,5,4,13,28064.0,4,64,0,1783,1,3508.0,1.0,0.0,8.0,1.0,7.194444444444445,3087.347222222222
1348,1494,0,0,No,3,1Fam,1443.0,0.0,1.0,0.0,39.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,514.0,2.0,Attchd,1998.0,1494,0,GasA,1Story,1,Low,Gtl,16196,Inside,69.30579531442663,IR3,0,20,RL,0.0,None,No,0,8,SawyerW,25,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1482.0,AllPub,402,1998,1998,2007,0.9736842105263158,3,3,6,1,4,9,3,4,0,2,9.0,3,2,3,5,4,12,20832.0,4,49,9,1499,18,2976.0,1.0,0.0,6.0,1.0,6.336,2589.048
1349,938,1215,0,Pave,4,1Fam,259.0,0.0,0.0,0.0,425.0,N,Norm,Norm,SBrkr,20,MetalSd,MetalSd,0,BrkTil,2,Typ,0.0,0.0,No,0.0,2358,0,OthW,2Story,1,Lvl,Gtl,5250,Inside,50.0,Reg,205,70,RM,0.0,None,No,0,12,OldTown,54,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,684.0,AllPub,0,1872,1987,2008,0.3786549707602339,2,0,2,1,3,136,4,3,0,0,0.0,0,0,0,2,3,13,24336.0,4,64,21,2366,157,3042.0,1.0,1.0,7.0,2.0,5.205020920502092,2229.648535564854
1350,1338,1296,0,No,6,Duplex,500.0,0.0,1.0,1.0,748.0,Y,Artery,Norm,SBrkr,0,MetalSd,MetalSd,0,CBlock,2,Typ,968.0,4.0,Detchd,1969.0,2634,2,GasA,2Story,2,Lvl,Gtl,11643,Inside,91.0,Reg,0,90,RL,368.0,BrkFace,No,0,8,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,12,1248.0,AllPub,0,1969,1969,2009,0.40064102564102566,3,0,2,1,3,40,3,3,0,0,40.0,3,1,3,3,3,10,19410.0,4,25,40,2646,80,3882.0,1.0,1.0,9.0,3.0,5.334085778781039,2323.331828442438
1351,858,858,0,No,4,1Fam,319.0,0.0,0.0,0.0,539.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,1,CBlock,1,Typ,490.0,2.0,Attchd,1962.0,1716,1,GasA,2Story,1,Lvl,Gtl,9247,Inside,70.0,IR1,0,60,RL,318.0,BrkFace,No,0,3,NAmes,84,6,6,Y,0,CompShg,Gable,Normal,WD,120,Pave,8,858.0,AllPub,0,1962,1962,2008,0.3717948717948718,3,0,3,1,3,46,3,3,0,4,46.0,3,3,3,5,3,12,15444.0,4,36,46,1724,92,2574.0,1.0,1.0,5.0,2.0,5.334085778781039,2323.331828442438
1352,786,390,0,No,2,1Fam,0.0,0.0,0.0,0.0,698.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,BrkTil,1,Typ,624.0,2.0,Detchd,1999.0,1176,0,GasA,1.5Fin,1,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,No,0,7,BrkSide,0,9,6,N,0,CompShg,Gable,Normal,WD,0,Pave,4,698.0,AllPub,210,1937,2000,2009,0.0,3,0,1,1,3,72,3,4,0,0,10.0,3,1,3,3,3,15,11244.0,4,36,9,1180,81,1874.0,1.0,0.0,4.0,3.0,5.12037037037037,1991.7314814814815
1353,2053,1185,0,No,4,1Fam,816.0,0.0,1.0,0.0,1217.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,666.0,3.0,Attchd,1996.0,3238,1,GasA,1.5Fin,1,Lvl,Gtl,14720,CulDSac,56.0,IR1,0,50,RL,579.0,BrkFace,No,0,3,NoRidge,86,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,2033.0,AllPub,283,1995,1996,2010,0.4013772749631087,3,2,6,1,4,15,3,4,0,5,14.0,3,3,3,5,4,13,42168.0,4,64,14,3247,29,5271.0,0.0,0.0,12.0,4.0,7.929577464788732,3914.8591549295775
1354,992,873,0,No,3,1Fam,735.0,0.0,1.0,0.0,257.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,839.0,3.0,Attchd,2000.0,1865,1,GasA,2Story,1,Lvl,Gtl,10316,Inside,69.30579531442663,IR1,0,60,RL,0.0,None,No,0,6,CollgCr,184,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,992.0,AllPub,0,2000,2000,2008,0.7409274193548387,3,0,6,1,4,8,3,4,0,3,8.0,3,2,3,5,4,12,19999.0,4,49,8,1872,16,2857.0,1.0,1.0,6.0,2.0,6.677902621722846,2654.1685393258426
1355,1222,698,0,No,4,1Fam,0.0,0.0,0.0,0.0,570.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,1,CBlock,3,Typ,487.0,2.0,Attchd,1968.0,1920,0,GasA,SLvl,1,Lvl,Gtl,10192,Inside,102.0,IR1,0,80,RL,143.0,BrkFace,No,0,9,NWAmes,98,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,570.0,AllPub,0,1968,1992,2006,0.0,3,0,1,1,3,38,3,3,4,3,38.0,3,2,3,4,4,13,17430.0,4,49,14,1928,52,2490.0,1.0,1.0,5.0,0.0,6.343511450381679,2864.4045801526718
1356,892,0,0,No,3,1Fam,340.0,0.0,0.0,0.0,524.0,Y,Norm,Norm,SBrkr,0,HdBoard,HdBoard,0,CBlock,1,Typ,264.0,1.0,Attchd,1966.0,892,0,GasA,1Story,1,Lvl,Gtl,9477,Corner,69.30579531442663,Reg,0,20,RL,65.0,BrkFace,No,0,10,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1966,1966,2008,0.39351851851851855,3,0,3,1,3,42,3,3,2,0,42.0,3,2,3,3,3,10,8780.0,4,25,42,897,84,1756.0,1.0,0.0,3.0,2.0,5.334085778781039,2323.331828442438
1357,1078,0,0,No,3,1Fam,734.0,0.0,1.0,0.0,344.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,CBlock,1,Typ,500.0,2.0,Attchd,1971.0,1078,1,GasA,1Story,1,Lvl,Gtl,12537,CulDSac,69.30579531442663,IR1,0,20,RL,0.0,None,No,0,4,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1078.0,AllPub,0,1971,2008,2010,0.6808905380333952,3,0,6,1,3,39,3,3,0,2,39.0,3,3,3,5,3,11,10780.0,4,25,2,1084,41,2156.0,0.0,0.0,4.0,4.0,5.334085778781039,2323.331828442438
1358,769,804,0,No,3,Twnhs,378.0,0.0,0.0,0.0,378.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,PConc,2,Typ,440.0,2.0,Detchd,2000.0,1573,1,GasA,2Story,1,Lvl,Gtl,2117,Inside,69.30579531442663,Reg,0,160,FV,216.0,BrkFace,No,0,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,756.0,AllPub,0,2000,2000,2010,0.5,3,0,6,1,4,10,3,4,0,0,10.0,3,1,3,5,4,11,13974.0,4,36,10,1578,20,2329.0,0.0,1.0,5.0,4.0,7.4010989010989015,2785.730769230769
1359,1980,0,0,No,3,1Fam,1447.0,0.0,1.0,0.0,533.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,770.0,3.0,Attchd,2004.0,1980,0,GasA,1Story,1,Lvl,Gtl,16737,FR3,129.0,Reg,0,20,RL,66.0,BrkFace,No,0,9,NridgHt,45,5,9,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1980.0,AllPub,194,2004,2005,2006,0.7308080808080808,3,2,6,1,5,2,3,4,0,4,2.0,3,3,3,5,5,14,35640.0,4,81,1,1988,3,3960.0,1.0,0.0,9.0,0.0,8.27710843373494,3564.2831325301204
1360,990,1611,0,No,4,1Fam,0.0,0.0,0.0,0.0,612.0,Y,Feedr,Norm,SBrkr,301,MetalSd,Wd Sdng,0,BrkTil,3,Typ,621.0,2.0,BuiltIn,1998.0,2601,1,GasA,2Story,1,Lvl,Gtl,9842,Inside,51.0,Reg,0,70,RL,0.0,None,No,0,5,SWISU,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,612.0,AllPub,183,1921,1998,2008,0.0,2,0,1,1,3,87,3,3,0,0,10.0,3,2,3,5,3,11,16065.0,4,25,10,2609,97,3213.0,1.0,1.0,7.0,2.0,5.4375,2486.0625
1361,1530,0,0,No,3,1Fam,1274.0,0.0,1.0,0.0,256.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,430.0,2.0,Attchd,2005.0,1530,0,GasA,1Story,1,Low,Mod,16158,Inside,124.0,IR1,0,20,RL,16.0,Stone,No,0,6,StoneBr,36,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1530.0,AllPub,168,2005,2005,2009,0.8326797385620915,3,2,5,1,5,4,3,4,0,4,4.0,3,3,3,5,4,12,21420.0,4,49,4,1537,8,3060.0,1.0,0.0,7.0,3.0,8.372549019607844,3510.176470588235
1362,1281,457,0,No,4,1Fam,0.0,0.0,0.0,0.0,715.0,Y,Feedr,Norm,SBrkr,0,VinylSd,VinylSd,1,BrkTil,2,Typ,368.0,1.0,Attchd,1920.0,1738,0,GasA,1.5Fin,1,Lvl,Gtl,12513,FR2,69.30579531442663,IR1,0,50,RL,0.0,None,No,0,6,NAmes,0,4,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,715.0,AllPub,55,1920,2007,2009,0.0,2,0,1,1,3,89,4,3,0,4,89.0,3,1,3,4,3,8,9812.0,4,16,2,1745,91,2453.0,1.0,0.0,5.0,3.0,5.334085778781039,2323.331828442438
1363,616,796,0,No,3,1Fam,0.0,0.0,0.0,0.0,616.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,432.0,2.0,BuiltIn,2007.0,1412,1,GasA,2Story,1,Lvl,Gtl,8499,Inside,73.0,IR1,0,60,RL,0.0,None,No,0,3,Gilbert,36,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,6,616.0,AllPub,0,2006,2007,2007,0.0,3,0,1,1,4,1,3,3,0,4,0.0,3,3,3,5,4,11,12168.0,4,36,0,1418,1,2028.0,1.0,1.0,4.0,1.0,6.515151515151516,2496.2
1364,520,600,0,Pave,2,TwnhsE,0.0,0.0,0.0,0.0,600.0,Y,Norm,Norm,SBrkr,0,MetalSd,MetalSd,0,PConc,2,Typ,480.0,2.0,Detchd,2005.0,1200,1,GasA,2Story,1,Lvl,Gtl,3180,Inside,30.0,Reg,80,160,FV,0.0,None,No,0,4,Somerst,166,5,7,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,4,600.0,AllPub,0,2005,2005,2006,0.0,3,0,1,1,4,1,3,4,0,0,1.0,3,2,3,5,4,12,12600.0,4,49,1,1204,2,1800.0,1.0,1.0,3.0,0.0,7.4010989010989015,2785.730769230769
1365,814,860,0,No,3,1Fam,533.0,0.0,1.0,0.0,281.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,663.0,2.0,Attchd,2000.0,1674,1,GasA,2Story,1,Lvl,Gtl,7500,Inside,69.30579531442663,Reg,0,60,FV,0.0,None,No,0,1,Somerst,96,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,814.0,AllPub,0,2000,2000,2010,0.6547911547911548,3,0,6,1,4,10,3,4,0,0,10.0,3,2,3,5,4,12,17416.0,4,49,10,1681,20,2488.0,0.0,1.0,5.0,4.0,7.4010989010989015,2785.730769230769
1366,882,908,0,No,3,1Fam,633.0,0.0,1.0,0.0,240.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,2,Typ,588.0,2.0,Attchd,1999.0,1790,1,GasA,2Story,1,Lvl,Gtl,9179,Inside,68.0,IR1,0,60,RL,158.0,BrkFace,No,0,6,CollgCr,88,5,7,Y,0,CompShg,Gable,Abnorml,WD,0,Pave,7,873.0,AllPub,0,1999,1999,2008,0.7250859106529209,3,0,6,1,4,9,3,4,0,0,9.0,3,2,3,5,4,12,18641.0,4,49,9,1797,18,2663.0,1.0,1.0,6.0,2.0,6.677902621722846,2654.1685393258426
1367,925,550,0,No,4,TwnhsE,548.0,173.0,0.0,0.0,36.0,Y,Norm,Norm,SBrkr,0,CemntBd,CmentBd,1,PConc,2,Typ,336.0,1.0,Attchd,1977.0,1475,0,GasA,2Story,1,Lvl,Gtl,2665,Inside,41.0,Reg,0,160,RM,0.0,None,No,0,7,MeadowV,26,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,757.0,AllPub,104,1977,1977,2006,0.952443857331572,3,0,5,3,3,29,3,3,0,3,29.0,3,2,3,5,3,11,11160.0,4,25,29,1481,58,2232.0,1.0,1.0,4.0,0.0,4.378378378378378,1677.6756756756756
1368,848,0,0,No,1,TwnhsE,685.0,0.0,1.0,0.0,163.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,0,PConc,1,Typ,420.0,2.0,Attchd,2003.0,848,0,GasA,1Story,1,Lvl,Gtl,4435,Inside,69.30579531442663,Reg,0,120,RM,170.0,BrkFace,No,0,6,CollgCr,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,848.0,AllPub,140,2003,2004,2009,0.8077830188679245,3,2,6,1,4,6,3,4,0,0,6.0,3,3,3,5,4,11,10176.0,4,36,5,852,11,1696.0,1.0,0.0,3.0,3.0,6.677902621722846,2654.1685393258426
1369,1668,0,0,No,3,1Fam,370.0,972.0,1.0,0.0,315.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,502.0,2.0,Attchd,2003.0,1668,0,GasA,1Story,1,Lvl,Gtl,10635,FR2,48.0,IR2,0,20,RL,171.0,BrkFace,No,0,5,CollgCr,262,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,1657.0,AllPub,0,2003,2003,2010,0.8098974049487024,3,2,4,6,4,7,3,4,0,3,7.0,3,3,3,5,4,13,26600.0,4,64,7,1676,14,3325.0,0.0,0.0,7.0,4.0,6.677902621722846,2654.1685393258426
1370,840,534,0,No,2,1Fam,315.0,105.0,0.0,0.0,420.0,Y,Artery,Norm,SBrkr,198,CBlock,CBlock,0,PConc,1,Typ,338.0,1.0,Detchd,1967.0,1374,0,GasA,1.5Fin,1,Lvl,Gtl,5400,Corner,90.0,Reg,0,50,RL,0.0,None,No,0,10,OldTown,0,6,4,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,840.0,AllPub,0,1920,1950,2009,0.5,3,0,5,3,3,89,3,2,0,0,42.0,3,3,3,5,3,10,8856.0,4,16,59,1380,148,2214.0,1.0,0.0,4.0,3.0,5.205020920502092,2229.648535564854
1371,1661,0,0,No,3,1Fam,831.0,0.0,1.0,0.0,161.0,Y,Norm,Norm,SBrkr,0,AsbShng,AsbShng,1,CBlock,1,Typ,377.0,1.0,BuiltIn,1955.0,1661,0,GasA,SLvl,1,Lvl,Gtl,9600,Inside,80.0,Reg,0,80,RL,0.0,None,No,0,10,NAmes,28,6,6,Y,0,CompShg,Hip,Normal,WD,178,Pave,8,992.0,AllPub,0,1955,1996,2008,0.8377016129032258,3,2,4,1,3,53,3,3,3,3,53.0,3,2,3,4,4,12,15918.0,4,36,12,1669,65,2653.0,1.0,1.0,6.0,2.0,5.334085778781039,2323.331828442438
1372,1108,989,0,No,3,1Fam,975.0,0.0,1.0,0.0,133.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,1,PConc,2,Typ,583.0,2.0,Detchd,1998.0,2097,1,GasA,2Story,1,Lvl,Gtl,9750,Corner,75.0,Reg,0,60,RL,0.0,None,No,0,6,CollgCr,170,6,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1108.0,AllPub,253,1998,1998,2006,0.8799638989169675,3,2,6,1,4,8,3,3,0,3,8.0,3,2,3,5,4,13,22435.0,4,49,8,2105,16,3205.0,1.0,1.0,7.0,0.0,6.677902621722846,2654.1685393258426
1373,2633,0,0,No,2,1Fam,1282.0,0.0,1.0,0.0,1351.0,Y,Norm,Norm,SBrkr,0,VinylSd,VinylSd,2,PConc,2,Typ,804.0,3.0,Attchd,2001.0,2633,1,GasA,1Story,1,Lvl,Gtl,11400,Inside,69.30579531442663,Reg,0,20,RL,705.0,BrkFace,No,0,3,NoRidge,140,5,10,Y,0,CompShg,Hip,Normal,WD,0,Pave,8,2633.0,AllPub,314,2001,2002,2007,0.48689707557918727,3,3,6,1,5,6,3,5,0,4,6.0,3,2,3,5,5,15,52660.0,4,100,5,2641,11,5266.0,1.0,0.0,12.0,1.0,7.929577464788732,3914.8591549295775
1374,1026,932,0,No,3,1Fam,0.0,0.0,0.0,0.0,1026.0,Y,Norm,Norm,SBrkr,0,CemntBd,CmentBd,1,PConc,2,Typ,936.0,3.0,Attchd,2005.0,1958,1,GasA,2Story,1,Lvl,Gtl,10625,Inside,85.0,Reg,0,60,FV,0.0,None,No,0,7,Somerst,210,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1026.0,AllPub,154,2005,2005,2008,0.0,3,0,1,1,4,3,3,4,0,4,3.0,3,3,3,5,4,12,20888.0,4,49,3,1967,6,2984.0,1.0,1.0,6.0,2.0,7.4010989010989015,2785.730769230769
